#{"t_start": 1668888091.39069, "env_id": null}
r,l,t
9.0,12,5247.978318
10.0,11,5248.379843
13.0,8,5248.668109
15.0,6,5248.890703
18.0,3,5248.995496
12.0,9,5249.328392
5.0,16,5249.915262
20.0,1,5249.954842
13.0,8,5250.255088
15.0,6,5250.477001
8.0,13,5250.962469
12.0,9,5251.301844
16.0,5,5251.491371
18.0,3,5251.60969
16.0,5,5251.798937
10.0,11,5252.192734
14.0,7,5252.441195
15.0,6,5252.653616
12.0,9,5253.001034
6.0,15,5253.544297
11.0,10,5253.913924
10.0,11,5254.317508
9.0,12,5254.767621
6.0,15,5255.319248
12.0,9,5255.667638
18.0,3,5255.778589
18.0,3,5255.889587
4.0,17,5256.509781
8.0,13,5256.98845
13.0,8,5257.277601
10.0,11,5257.673895
11.0,10,5258.040127
11.0,10,5258.397829
17.0,4,5258.539875
6.0,15,5259.070581
16.0,5,5259.24898
16.0,5,5259.417355
9.0,12,5259.846539
19.0,2,5259.924899
10.0,11,5260.330862
14.0,7,5260.590194
9.0,12,5261.037807
6.0,15,5261.589089
14.0,7,5261.84175
10.0,11,5262.243414
11.0,10,5262.61557
18.0,3,5262.72828
9.0,12,5263.183338
9.0,12,5263.622109
5.0,16,5264.20443
11.0,10,5264.578824
14.0,7,5264.837476
7.0,14,5265.327091
19.0,2,5265.406523
20.0,1,5265.444971
16.0,5,5265.624217
7.0,14,5266.126272
15.0,6,5266.343458
11.0,10,5266.699539
11.0,10,5267.080588
8.0,13,5267.570325
9.0,12,5268.020755
14.0,7,5268.287516
11.0,10,5268.662046
11.0,10,5269.025268
12.0,9,5269.350858
11.0,10,5269.711897
11.0,10,5270.068359
13.0,8,5270.367665
5.0,16,5270.947934
18.0,3,5271.065286
14.0,7,5271.318416
13.0,8,5271.605727
3.0,18,5272.26447
18.0,3,5272.376313
18.0,3,5272.483961
14.0,7,5272.734125
13.0,8,5273.013273
10.0,11,5273.407757
17.0,4,5273.54649
5.0,16,5274.089113
6.0,15,5274.629461
13.0,8,5274.92057
9.0,12,5275.349613
7.0,14,5275.860907
10.0,11,5276.266842
13.0,8,5276.565433
16.0,5,5276.753182
19.0,2,5276.83241
15.0,6,5277.065727
17.0,4,5277.217345
14.0,7,5277.462956
9.0,12,5277.906323
10.0,11,5278.294789
17.0,4,5278.436288
7.0,14,5278.951037
19.0,2,5279.023058
17.0,4,5279.170138
16.0,5,5279.350491
15.0,6,5279.568886
10.0,11,5279.978887
17.0,4,5280.130116
11.0,10,5280.482573
19.0,2,5280.557171
15.0,6,5280.789311
14.0,7,5281.056808
16.0,5,5281.244475
17.0,4,5281.4015
16.0,5,5281.591015
14.0,7,5281.861514
11.0,10,5282.237943
16.0,5,5282.419811
15.0,6,5282.64295
9.0,12,5283.083439
16.0,5,5283.269944
10.0,11,5283.676811
9.0,12,5284.113253
12.0,9,5284.445463
14.0,7,5284.700779
6.0,15,5285.238908
13.0,8,5285.536918
6.0,15,5286.081492
16.0,5,5286.261688
17.0,4,5286.406287
11.0,10,5286.752936
16.0,5,5286.943036
4.0,17,5287.545503
5.0,16,5288.148221
12.0,9,5288.484664
15.0,6,5288.704152
18.0,3,5288.819087
19.0,2,5288.902233
16.0,5,5289.088938
15.0,6,5289.312077
15.0,6,5289.542927
10.0,11,5289.968421
14.0,7,5290.239196
17.0,4,5290.392398
20.0,1,5290.434312
11.0,10,5290.815937
10.0,11,5291.232043
14.0,7,5291.499171
16.0,5,5291.686886
16.0,5,5291.877976
19.0,2,5291.951313
14.0,7,5292.211011
18.0,3,5292.32706
7.0,14,5292.849192
9.0,12,5293.290626
16.0,5,5293.469157
11.0,10,5293.829128
12.0,9,5294.149991
13.0,8,5294.426519
14.0,7,5294.680037
8.0,13,5295.14732
15.0,6,5295.360463
13.0,8,5295.650671
10.0,11,5296.049674
11.0,10,5296.402184
18.0,3,5296.516375
11.0,10,5296.875121
13.0,8,5297.153074
6.0,15,5297.686458
19.0,2,5297.76291
12.0,9,5298.083817
17.0,4,5298.223774
4.0,17,5298.820275
16.0,5,5299.000417
19.0,2,5299.079385
15.0,6,5299.296626
17.0,4,5299.44194
9.0,12,5299.864612
5.0,16,5300.436436
18.0,3,5300.541359
17.0,4,5300.685542
6.0,15,5301.223375
8.0,13,5301.686813
6.0,15,5302.21026
11.0,10,5302.558771
7.0,14,5303.073371
6.0,15,5303.621325
12.0,9,5303.965621
14.0,7,5304.224621
-10.0,2,5304.289676
12.0,9,5304.62676
8.0,13,5305.115995
7.0,14,5305.613323
16.0,5,5305.792897
20.0,1,5305.833717
15.0,6,5306.065396
14.0,7,5306.312751
10.0,11,5306.713498
14.0,7,5306.97299
11.0,10,5307.351002
10.0,11,5307.744692
11.0,10,5308.109843
17.0,4,5308.252675
10.0,11,5308.649539
15.0,6,5308.867518
16.0,5,5309.04886
16.0,5,5309.231049
8.0,13,5309.706302
17.0,4,5309.855419
13.0,8,5310.143755
16.0,5,5310.321378
11.0,10,5310.67876
13.0,8,5310.961771
19.0,2,5311.038236
15.0,6,5311.248606
8.0,13,5311.713288
14.0,7,5311.971638
11.0,10,5312.324485
19.0,2,5312.402748
11.0,10,5312.74242
8.0,13,5313.205451
5.0,16,5313.774447
15.0,6,5313.984229
14.0,7,5314.242487
5.0,16,5314.844135
11.0,10,5315.220713
17.0,4,5315.369844
16.0,5,5315.555461
13.0,8,5315.865221
17.0,4,5316.009852
12.0,9,5316.33088
17.0,4,5316.480415
16.0,5,5316.662526
17.0,4,5316.809501
14.0,7,5317.064736
8.0,13,5317.53597
9.0,12,5317.981956
6.0,15,5318.517734
11.0,10,5318.880004
10.0,11,5319.278445
8.0,13,5319.744603
9.0,12,5320.16828
11.0,10,5320.533647
13.0,8,5320.814791
7.0,14,5321.297868
12.0,9,5321.613709
13.0,8,5321.898635
8.0,13,5322.360567
15.0,6,5322.580854
17.0,4,5322.734638
11.0,10,5323.102854
15.0,6,5323.338469
8.0,13,5323.822984
14.0,7,5324.07806
16.0,5,5324.262938
19.0,2,5324.342542
11.0,10,5324.700536
8.0,13,5325.172917
15.0,6,5325.400182
10.0,11,5325.787086
16.0,5,5325.970882
11.0,10,5326.324136
9.0,12,5326.763162
16.0,5,5326.956544
13.0,8,5327.251993
11.0,10,5327.627392
14.0,7,5327.902605
13.0,8,5328.204519
9.0,12,5328.638975
20.0,1,5328.67941
14.0,7,5328.920113
10.0,11,5329.336283
18.0,3,5329.449489
17.0,4,5329.598274
19.0,2,5329.674647
12.0,9,5330.000161
7.0,14,5330.508186
7.0,14,5331.005508
18.0,3,5331.118613
8.0,13,5331.583334
5.0,16,5332.144552
12.0,9,5332.464713
18.0,3,5332.575162
9.0,12,5333.002904
15.0,6,5333.213038
12.0,9,5333.534534
8.0,13,5334.011017
10.0,11,5334.414669
11.0,10,5334.767623
15.0,6,5334.988534
12.0,9,5335.302445
13.0,8,5335.586132
14.0,7,5335.830337
19.0,2,5335.908375
3.0,18,5336.54696
13.0,8,5336.838492
15.0,6,5337.05008
6.0,15,5337.580166
7.0,14,5338.066658
10.0,11,5338.469785
4.0,17,5339.054698
18.0,3,5339.165383
13.0,8,5339.45127
8.0,13,5339.929957
10.0,11,5340.314672
14.0,7,5340.565228
-10.0,1,5340.594467
5.0,16,5341.15186
14.0,7,5341.418975
17.0,4,5341.562799
18.0,3,5341.673074
18.0,3,5341.780467
9.0,12,5342.21715
9.0,12,5342.662719
14.0,7,5342.92432
12.0,9,5343.261764
11.0,10,5343.637923
9.0,12,5344.079373
20.0,1,5344.117674
18.0,3,5344.224117
18.0,3,5344.337904
7.0,14,5344.839032
13.0,8,5345.1297
13.0,8,5345.422725
16.0,5,5345.603942
12.0,9,5345.929748
9.0,12,5346.359532
17.0,4,5346.504542
20.0,1,5346.543833
9.0,12,5346.971648
15.0,6,5347.194552
13.0,8,5347.478239
10.0,11,5347.865776
11.0,10,5348.217436
10.0,11,5348.610247
8.0,13,5349.087634
6.0,15,5349.642605
12.0,9,5349.974263
16.0,5,5350.170076
7.0,14,5350.693255
19.0,2,5350.773567
11.0,10,5351.138976
16.0,5,5351.333756
10.0,11,5351.732193
10.0,11,5352.140854
11.0,10,5352.502076
10.0,11,5352.892326
18.0,3,5353.006459
7.0,14,5353.500696
17.0,4,5353.646575
-10.0,2,5353.710757
12.0,9,5354.04125
8.0,13,5354.505105
14.0,7,5354.75107
5.0,16,5355.334303
16.0,5,5355.504151
8.0,13,5355.964004
19.0,2,5356.037905
8.0,13,5356.501047
18.0,3,5356.612249
16.0,5,5356.788241
9.0,12,5357.211224
10.0,11,5357.610919
15.0,6,5357.823644
11.0,10,5358.191025
14.0,7,5358.451015
11.0,10,5358.831642
12.0,9,5359.170424
9.0,12,5359.604089
16.0,5,5359.791103
10.0,11,5360.184225
12.0,9,5360.512767
17.0,4,5360.667145
15.0,6,5360.886635
4.0,17,5361.497289
20.0,1,5361.537872
17.0,4,5361.679734
7.0,14,5362.191047
19.0,2,5362.266568
5.0,16,5362.850219
11.0,10,5363.21084
16.0,5,5363.394438
15.0,6,5363.608037
14.0,7,5363.859863
11.0,10,5364.226179
14.0,7,5364.488372
6.0,15,5365.049315
15.0,6,5365.266044
18.0,3,5365.381208
19.0,2,5365.457234
15.0,6,5365.687238
6.0,15,5366.238542
3.0,18,5366.904509
14.0,7,5367.161104
-5,20,5367.88365
8.0,13,5368.370979
10.0,11,5368.770962
20.0,1,5368.811224
16.0,5,5368.997175
9.0,12,5369.436847
16.0,5,5369.62506
19.0,2,5369.702518
5.0,16,5370.286433
13.0,8,5370.577866
15.0,6,5370.803874
12.0,9,5371.129183
8.0,13,5371.612075
13.0,8,5371.918186
13.0,8,5372.210737
5.0,16,5372.799045
15.0,6,5373.023843
5.0,16,5373.599205
14.0,7,5373.846453
13.0,8,5374.136573
8.0,13,5374.617764
18.0,3,5374.729347
5.0,16,5375.328163
19.0,2,5375.403294
13.0,8,5375.687893
16.0,5,5375.874421
8.0,13,5376.336431
12.0,9,5376.669279
14.0,7,5376.926658
9.0,12,5377.350173
12.0,9,5377.678728
18.0,3,5377.788925
7.0,14,5378.287714
17.0,4,5378.441262
17.0,4,5378.592341
9.0,12,5379.01606
7.0,14,5379.526229
9.0,12,5379.967583
14.0,7,5380.228113
10.0,11,5380.620459
7.0,14,5381.123012
6.0,15,5381.647418
15.0,6,5381.866711
6.0,15,5382.387358
16.0,5,5382.559975
15.0,6,5382.77492
9.0,12,5383.199162
15.0,6,5383.414099
7.0,14,5383.945312
16.0,5,5384.131343
4.0,17,5384.759239
11.0,10,5385.1345
18.0,3,5385.241654
9.0,12,5385.68663
17.0,4,5385.826623
15.0,6,5386.046585
9.0,12,5386.488521
12.0,9,5386.832103
17.0,4,5386.984244
7.0,14,5387.488817
19.0,2,5387.570582
8.0,13,5388.055132
7.0,14,5388.570445
6.0,15,5389.096428
5.0,16,5389.670853
7.0,14,5390.164538
15.0,6,5390.385742
3.0,18,5391.0223
11.0,10,5391.391578
17.0,4,5391.539132
16.0,5,5391.717811
14.0,7,5391.966285
5.0,16,5392.525188
12.0,9,5392.861038
12.0,9,5393.180903
11.0,10,5393.544119
7.0,14,5394.051533
5.0,16,5394.634137
18.0,3,5394.752007
15.0,6,5394.973788
7.0,14,5395.512394
17.0,4,5395.665797
15.0,6,5395.891513
15.0,6,5396.123602
9.0,12,5396.568344
15.0,6,5396.788799
19.0,2,5396.86199
8.0,13,5397.346025
13.0,8,5397.644426
11.0,10,5398.003009
16.0,5,5398.19703
11.0,10,5398.563048
-10.0,6,5398.771931
12.0,9,5399.095488
9.0,12,5399.537355
18.0,3,5399.651262
10.0,11,5400.033764
15.0,6,5400.259454
11.0,10,5400.616627
6.0,15,5401.159919
13.0,8,5401.450313
17.0,4,5401.590934
16.0,5,5401.766014
19.0,2,5401.839957
15.0,6,5402.054351
12.0,9,5402.377061
10.0,11,5402.772022
18.0,3,5402.874751
16.0,5,5403.055148
10.0,11,5403.447185
15.0,6,5403.660887
14.0,7,5403.912234
11.0,10,5404.27826
8.0,13,5404.723868
9.0,12,5405.131907
18.0,3,5405.248247
18.0,3,5405.353567
18.0,3,5405.459607
7.0,14,5405.95773
17.0,4,5406.103719
19.0,2,5406.174737
16.0,5,5406.348611
12.0,9,5406.68055
10.0,11,5407.079783
5.0,16,5407.644761
11.0,10,5408.021686
14.0,7,5408.273772
7.0,14,5408.777257
7.0,14,5409.28594
16.0,5,5409.469995
17.0,4,5409.625964
10.0,11,5410.027301
14.0,7,5410.284121
10.0,11,5410.676332
10.0,11,5411.078367
16.0,5,5411.254435
7.0,14,5411.755219
11.0,10,5412.12217
10.0,11,5412.510798
18.0,3,5412.627542
12.0,9,5412.946842
9.0,12,5413.384134
11.0,10,5413.753316
18.0,3,5413.85937
14.0,7,5414.103526
17.0,4,5414.250742
18.0,3,5414.364304
3.0,18,5414.997266
9.0,12,5415.427616
13.0,8,5415.712798
19.0,2,5415.783355
9.0,12,5416.207486
16.0,5,5416.3905
16.0,5,5416.562748
13.0,8,5416.865492
3.0,18,5417.500467
13.0,8,5417.788964
17.0,4,5417.929631
9.0,12,5418.359382
14.0,7,5418.608297
15.0,6,5418.833945
10.0,11,5419.230525
15.0,6,5419.459895
12.0,9,5419.797568
14.0,7,5420.057828
9.0,12,5420.507621
16.0,5,5420.697177
10.0,11,5421.098779
11.0,10,5421.466517
17.0,4,5421.613398
15.0,6,5421.833824
15.0,6,5422.046306
13.0,8,5422.342449
16.0,5,5422.52763
12.0,9,5422.860516
11.0,10,5423.232547
12.0,9,5423.546267
6.0,15,5424.09653
9.0,12,5424.525941
15.0,6,5424.742313
13.0,8,5425.035874
17.0,4,5425.186837
13.0,8,5425.484709
10.0,11,5425.894494
12.0,9,5426.214157
8.0,13,5426.677752
19.0,2,5426.753798
20.0,1,5426.792242
8.0,13,5427.263621
16.0,5,5427.447419
14.0,7,5427.688578
19.0,2,5427.767198
11.0,10,5428.127122
14.0,7,5428.379401
5.0,16,5428.94302
12.0,9,5429.26152
12.0,9,5429.575442
11.0,10,5429.929659
15.0,6,5430.147179
15.0,6,5430.35337
6.0,15,5430.902928
13.0,8,5431.193053
19.0,2,5431.265393
7.0,14,5431.77225
18.0,3,5431.88341
4.0,17,5432.519065
9.0,12,5432.970723
14.0,7,5433.232535
18.0,3,5433.349597
7.0,14,5433.870404
14.0,7,5434.12428
17.0,4,5434.2726
17.0,4,5434.419722
7.0,14,5434.930151
15.0,6,5435.144262
10.0,11,5435.550666
17.0,4,5435.696953
17.0,4,5435.847198
7.0,14,5436.346084
11.0,10,5436.711919
11.0,10,5437.070395
11.0,10,5437.427084
5.0,16,5437.989398
19.0,2,5438.06299
11.0,10,5438.421008
13.0,8,5438.718293
7.0,14,5439.230597
12.0,9,5439.557839
6.0,15,5440.102801
13.0,8,5440.380412
7.0,14,5440.874959
12.0,9,5441.197019
11.0,10,5441.561313
11.0,10,5441.929236
17.0,4,5442.084497
13.0,8,5442.381289
12.0,9,5442.723559
19.0,2,5442.798643
8.0,13,5443.272439
15.0,6,5443.495829
5.0,16,5444.076621
8.0,13,5444.546627
14.0,7,5444.800559
3.0,18,5445.452432
14.0,7,5445.710102
19.0,2,5445.787762
7.0,14,5446.323304
5.0,16,5446.912764
8.0,13,5447.395577
13.0,8,5447.693795
16.0,5,5447.88135
19.0,2,5447.953757
20.0,1,5447.993902
17.0,4,5448.142636
6.0,15,5448.688185
12.0,9,5449.011363
9.0,12,5449.436601
19.0,2,5449.510173
7.0,14,5449.998642
19.0,2,5450.071003
15.0,6,5450.29104
6.0,15,5450.829067
19.0,2,5450.90246
-10.0,1,5450.932643
18.0,3,5451.046593
9.0,12,5451.468668
17.0,4,5451.613413
16.0,5,5451.793652
13.0,8,5452.078602
17.0,4,5452.220252
15.0,6,5452.435241
9.0,12,5452.88026
13.0,8,5453.166482
16.0,5,5453.356178
8.0,13,5453.831136
20.0,1,5453.869575
19.0,2,5453.946082
11.0,10,5454.29564
17.0,4,5454.441432
9.0,12,5454.862361
15.0,6,5455.076925
18.0,3,5455.187735
11.0,10,5455.535977
19.0,2,5455.615072
9.0,12,5456.024757
11.0,10,5456.377377
9.0,12,5456.785898
9.0,12,5457.240426
7.0,14,5457.779976
4.0,17,5458.406494
14.0,7,5458.66809
6.0,15,5459.232166
10.0,11,5459.636275
13.0,8,5459.927918
11.0,10,5460.286147
18.0,3,5460.401502
12.0,9,5460.719655
11.0,10,5461.099128
14.0,7,5461.354745
5.0,16,5461.951279
11.0,10,5462.319575
19.0,2,5462.397789
13.0,8,5462.678624
7.0,14,5463.181043
14.0,7,5463.437317
18.0,3,5463.553136
15.0,6,5463.772168
17.0,4,5463.918652
10.0,11,5464.328536
19.0,2,5464.414642
15.0,6,5464.640375
11.0,10,5465.018279
13.0,8,5465.311193
11.0,10,5465.674177
8.0,13,5466.1451
12.0,9,5466.478843
15.0,6,5466.702806
9.0,12,5467.13868
11.0,10,5467.500837
19.0,2,5467.576451
13.0,8,5467.870642
15.0,6,5468.075855
15.0,6,5468.291815
15.0,6,5468.51356
9.0,12,5468.962839
5.0,16,5469.537097
14.0,7,5469.798551
14.0,7,5470.045102
16.0,5,5470.238235
9.0,12,5470.676812
8.0,13,5471.129941
10.0,11,5471.511733
7.0,14,5472.011827
11.0,10,5472.380687
19.0,2,5472.453387
18.0,3,5472.56066
6.0,15,5473.097491
11.0,10,5473.46666
20.0,1,5473.507292
13.0,8,5473.820956
15.0,6,5474.048118
14.0,7,5474.307843
19.0,2,5474.381736
18.0,3,5474.496247
14.0,7,5474.763888
19.0,2,5474.8418
12.0,9,5475.181602
5.0,16,5475.754909
9.0,12,5476.202154
12.0,9,5476.525835
12.0,9,5476.847176
10.0,11,5477.240078
8.0,13,5477.70821
16.0,5,5477.881778
11.0,10,5478.23587
12.0,9,5478.561122
14.0,7,5478.810949
8.0,13,5479.263123
19.0,2,5479.343054
18.0,3,5479.456845
15.0,6,5479.671268
4.0,17,5480.29194
8.0,13,5480.758632
19.0,2,5480.829762
12.0,9,5481.150539
13.0,8,5481.441648
17.0,4,5481.592091
19.0,2,5481.66423
3.0,18,5482.30364
13.0,8,5482.595605
13.0,8,5482.885118
11.0,10,5483.254976
11.0,10,5483.619465
14.0,7,5483.882136
3.0,18,5484.521976
14.0,7,5484.772213
5.0,16,5485.345942
17.0,4,5485.496984
19.0,2,5485.571609
13.0,8,5485.864168
11.0,10,5486.220477
6.0,15,5486.74398
16.0,5,5486.92484
12.0,9,5487.250159
8.0,13,5487.718772
6.0,15,5488.25992
15.0,6,5488.484333
19.0,2,5488.556633
10.0,11,5488.95653
16.0,5,5489.127757
11.0,10,5489.50261
8.0,13,5489.965983
10.0,11,5490.36727
11.0,10,5490.721901
6.0,15,5491.248429
11.0,10,5491.609485
15.0,6,5491.824865
6.0,15,5492.381684
7.0,14,5492.884592
8.0,13,5493.354319
6.0,15,5493.899337
4.0,17,5494.522031
9.0,12,5494.958585
14.0,7,5495.227196
17.0,4,5495.374803
7.0,14,5495.885672
13.0,8,5496.182415
8.0,13,5496.650467
11.0,10,5497.004346
15.0,6,5497.226247
18.0,3,5497.335044
7.0,14,5497.836231
17.0,4,5497.984298
6.0,15,5498.519818
15.0,6,5498.730016
18.0,3,5498.840367
5.0,16,5499.396735
18.0,3,5499.511291
-10.0,1,5499.541388
17.0,4,5499.687468
18.0,3,5499.791244
12.0,9,5500.116199
15.0,6,5500.341244
14.0,7,5500.590274
14.0,7,5500.836789
15.0,6,5501.048262
12.0,9,5501.382729
9.0,12,5501.824973
6.0,15,5502.354506
20.0,1,5502.390556
11.0,10,5502.751236
11.0,10,5503.099928
15.0,6,5503.317538
18.0,3,5503.427716
8.0,13,5503.884751
4.0,17,5504.472211
6.0,15,5504.990164
19.0,2,5505.070137
10.0,11,5505.471775
3.0,18,5506.122905
11.0,10,5506.467664
7.0,14,5506.987732
11.0,10,5507.360262
13.0,8,5507.664177
13.0,8,5507.956089
11.0,10,5508.305551
17.0,4,5508.444594
8.0,13,5508.921026
13.0,8,5509.218234
15.0,6,5509.443968
12.0,9,5509.767493
9.0,12,5510.206032
16.0,5,5510.382091
12.0,9,5510.705417
10.0,11,5511.097106
10.0,11,5511.492786
10.0,11,5511.888358
11.0,10,5512.251233
16.0,5,5512.433572
6.0,15,5512.971976
4.0,17,5513.598817
13.0,8,5513.905831
17.0,4,5514.065235
8.0,13,5514.541027
8.0,13,5515.009802
13.0,8,5515.309516
10.0,11,5515.720536
12.0,9,5516.037419
14.0,7,5516.306118
14.0,7,5516.552955
11.0,10,5516.915912
9.0,12,5517.356518
8.0,13,5517.835892
6.0,15,5518.379287
16.0,5,5518.569532
13.0,8,5518.85942
15.0,6,5519.075662
11.0,10,5519.450857
12.0,9,5519.783716
19.0,2,5519.858271
13.0,8,5520.144728
9.0,12,5520.595984
11.0,10,5520.966334
13.0,8,5521.28336
16.0,5,5521.47922
16.0,5,5521.668735
12.0,9,5521.99581
7.0,14,5522.498571
7.0,14,5523.003872
12.0,9,5523.341337
14.0,7,5523.595648
6.0,15,5524.134227
7.0,14,5524.646767
18.0,3,5524.7555
16.0,5,5524.939688
13.0,8,5525.24039
12.0,9,5525.570524
15.0,6,5525.79297
16.0,5,5525.974083
18.0,3,5526.089496
15.0,6,5526.307376
11.0,10,5526.661286
14.0,7,5526.919859
16.0,5,5527.104236
17.0,4,5527.260346
15.0,6,5527.480741
14.0,7,5527.738709
8.0,13,5528.201944
9.0,12,5528.637591
4.0,17,5529.247403
9.0,12,5529.67755
16.0,5,5529.856738
10.0,11,5530.254498
10.0,11,5530.645798
13.0,8,5530.931503
12.0,9,5531.261824
12.0,9,5531.600216
9.0,12,5532.050253
9.0,12,5532.491119
11.0,10,5532.845395
17.0,4,5532.988392
18.0,3,5533.09421
12.0,9,5533.421649
10.0,11,5533.812404
8.0,13,5534.380764
6.0,15,5534.925585
13.0,8,5535.210335
10.0,11,5535.601732
8.0,13,5536.071067
6.0,15,5536.601532
16.0,5,5536.787
14.0,7,5537.048866
17.0,4,5537.200697
13.0,8,5537.481642
17.0,4,5537.624953
16.0,5,5537.807458
14.0,7,5538.066072
15.0,6,5538.26984
10.0,11,5538.657408
8.0,13,5539.119189
15.0,6,5539.336585
11.0,10,5539.693254
9.0,12,5540.129958
-10.0,1,5540.163804
13.0,8,5540.447871
12.0,9,5540.78559
6.0,15,5541.321198
13.0,8,5541.608562
9.0,12,5542.043121
11.0,10,5542.409255
19.0,2,5542.482972
17.0,4,5542.627989
14.0,7,5542.886976
14.0,7,5543.143327
16.0,5,5543.317125
16.0,5,5543.495619
11.0,10,5543.851244
17.0,4,5543.989969
17.0,4,5544.137068
13.0,8,5544.426933
10.0,11,5544.826224
10.0,11,5545.212524
12.0,9,5545.538897
8.0,13,5546.007841
12.0,9,5546.340982
8.0,13,5546.811439
9.0,12,5547.245593
11.0,10,5547.604463
6.0,15,5548.144793
17.0,4,5548.294455
7.0,14,5548.802176
9.0,12,5549.238576
10.0,11,5549.635884
9.0,12,5550.063238
7.0,14,5550.562892
15.0,6,5550.782239
11.0,10,5551.139182
16.0,5,5551.326252
18.0,3,5551.433502
13.0,8,5551.72916
6.0,15,5552.262172
17.0,4,5552.403606
12.0,9,5552.725086
13.0,8,5553.013235
19.0,2,5553.090683
10.0,11,5553.481938
8.0,13,5553.943449
7.0,14,5554.452763
13.0,8,5554.74725
16.0,5,5554.931584
10.0,11,5555.333587
15.0,6,5555.56791
15.0,6,5555.792366
9.0,12,5556.240972
18.0,3,5556.360833
8.0,13,5556.83231
8.0,13,5557.308405
19.0,2,5557.386719
11.0,10,5557.753025
12.0,9,5558.092974
8.0,13,5558.561223
8.0,13,5559.039004
13.0,8,5559.331374
3.0,18,5559.975359
10.0,11,5560.375305
7.0,14,5560.889881
14.0,7,5561.147054
16.0,5,5561.325389
8.0,13,5561.785813
18.0,3,5561.893112
4.0,17,5562.501691
17.0,4,5562.643991
13.0,8,5562.93643
3.0,18,5563.588784
5.0,16,5564.184447
13.0,8,5564.490883
9.0,12,5564.933894
10.0,11,5565.335583
8.0,13,5565.794694
16.0,5,5565.969348
16.0,5,5566.165744
11.0,10,5566.516286
20.0,1,5566.555856
14.0,7,5566.827386
9.0,12,5567.263577
9.0,12,5567.677982
10.0,11,5568.07724
10.0,11,5568.463588
12.0,9,5568.787318
19.0,2,5568.858925
15.0,6,5569.072543
9.0,12,5569.507498
16.0,5,5569.690288
13.0,8,5569.960923
13.0,8,5570.24572
20.0,1,5570.283179
19.0,2,5570.354746
13.0,8,5570.637577
8.0,13,5571.092435
13.0,8,5571.369257
12.0,9,5571.682398
13.0,8,5571.971066
9.0,12,5572.414896
7.0,14,5572.912933
9.0,12,5573.339244
14.0,7,5573.608428
18.0,3,5573.718527
13.0,8,5574.003695
10.0,11,5574.410615
20.0,1,5574.453451
11.0,10,5574.823177
15.0,6,5575.037059
14.0,7,5575.290457
17.0,4,5575.441349
19.0,2,5575.515142
19.0,2,5575.592814
17.0,4,5575.744654
16.0,5,5575.92621
13.0,8,5576.214149
16.0,5,5576.399334
11.0,10,5576.761063
7.0,14,5577.261786
8.0,13,5577.727466
16.0,5,5577.911048
11.0,10,5578.268065
9.0,12,5578.694571
18.0,3,5578.813531
17.0,4,5578.958211
19.0,2,5579.037024
14.0,7,5579.291644
10.0,11,5579.685449
-10.0,1,5579.716984
8.0,13,5580.181787
9.0,12,5580.594049
9.0,12,5581.017703
12.0,9,5581.335274
8.0,13,5581.805599
8.0,13,5582.284253
9.0,12,5582.726414
15.0,6,5582.954156
18.0,3,5583.067874
7.0,14,5583.575945
13.0,8,5583.870978
14.0,7,5584.136045
11.0,10,5584.491815
7.0,14,5584.9943
6.0,15,5585.547842
11.0,10,5585.909236
11.0,10,5586.27278
13.0,8,5586.556467
6.0,15,5587.104043
12.0,9,5587.431367
11.0,10,5587.795409
20.0,1,5587.835227
