#{"t_start": 1669216680.5227418, "env_id": null}
r,l,t
19.0,2,6318.530035
15.0,6,6318.61977
13.0,8,6318.736885
17.0,4,6318.798979
15.0,6,6318.889165
15.0,6,6318.978426
18.0,3,6319.026492
18.0,3,6319.074595
16.0,5,6319.150639
19.0,2,6319.184806
14.0,7,6319.289113
16.0,5,6319.364546
14.0,7,6319.468191
-10.0,1,6319.481377
16.0,5,6319.557871
19.0,2,6319.591748
15.0,6,6319.680936
17.0,4,6319.743117
16.0,5,6319.819525
14.0,7,6319.923696
15.0,6,6320.01281
19.0,2,6320.046687
19.0,2,6320.08053
19.0,2,6320.114296
14.0,7,6320.218858
14.0,7,6320.323003
14.0,7,6320.427243
16.0,5,6320.503213
20.0,1,6320.523051
18.0,3,6320.571127
15.0,6,6320.660891
19.0,2,6320.695086
16.0,5,6320.770931
16.0,5,6320.846963
18.0,3,6320.895048
14.0,7,6320.999056
13.0,8,6321.120916
15.0,6,6321.211776
19.0,2,6321.2457
15.0,6,6321.336316
19.0,2,6321.370237
18.0,3,6321.418275
18.0,3,6321.466122
17.0,4,6321.527964
14.0,7,6321.632032
14.0,7,6321.735841
-10.0,1,6321.749043
17.0,4,6321.810906
15.0,6,6321.900032
17.0,4,6321.961881
20.0,1,6321.981507
18.0,3,6322.029347
17.0,4,6322.091173
16.0,5,6322.166034
16.0,5,6322.241195
18.0,3,6322.289001
15.0,6,6322.378792
16.0,5,6322.454773
17.0,4,6322.516418
18.0,3,6322.564088
13.0,8,6322.681512
14.0,7,6322.783863
18.0,3,6322.831462
14.0,7,6322.935278
15.0,6,6323.02417
15.0,6,6323.113663
12.0,9,6323.243858
17.0,4,6323.30427
16.0,5,6323.379953
19.0,2,6323.41357
19.0,2,6323.447198
16.0,5,6323.522812
13.0,8,6323.638306
15.0,6,6323.728978
19.0,2,6323.762655
18.0,3,6323.810127
15.0,6,6323.89821
14.0,7,6324.000914
18.0,3,6324.048688
14.0,7,6324.151192
14.0,7,6324.253171
19.0,2,6324.28654
19.0,2,6324.323163
19.0,2,6324.356336
19.0,2,6324.389794
18.0,3,6324.437256
19.0,2,6324.470811
19.0,2,6324.505221
16.0,5,6324.580217
13.0,8,6324.697472
15.0,6,6324.785208
16.0,5,6324.858958
15.0,6,6324.947844
13.0,8,6325.062989
17.0,4,6325.123929
17.0,4,6325.185226
15.0,6,6325.274215
19.0,2,6325.307543
17.0,4,6325.368665
13.0,8,6325.484964
17.0,4,6325.546027
15.0,6,6325.634836
17.0,4,6325.696187
15.0,6,6325.784857
14.0,7,6325.887749
13.0,8,6326.002992
15.0,6,6326.091721
14.0,7,6326.194145
14.0,7,6326.295678
17.0,4,6326.356454
14.0,7,6326.458786
13.0,8,6326.574656
14.0,7,6326.677355
14.0,7,6326.782447
12.0,9,6326.924359
16.0,5,6327.004137
20.0,1,6327.024721
17.0,4,6327.091742
18.0,3,6327.143139
14.0,7,6327.261725
18.0,3,6327.313422
17.0,4,6327.380918
18.0,3,6327.43357
15.0,6,6327.532313
17.0,4,6327.600667
-10.0,2,6327.628229
15.0,6,6327.717739
19.0,2,6327.751559
16.0,5,6327.826931
16.0,5,6327.902269
17.0,4,6327.963902
18.0,3,6328.011414
18.0,3,6328.05899
16.0,5,6328.134012
19.0,2,6328.167495
15.0,6,6328.256727
19.0,2,6328.290178
19.0,2,6328.323569
18.0,3,6328.370743
18.0,3,6328.417999
16.0,5,6328.493075
18.0,3,6328.541302
19.0,2,6328.574918
19.0,2,6328.608355
15.0,6,6328.696799
18.0,3,6328.74409
14.0,7,6328.846733
15.0,6,6328.934234
15.0,6,6329.022385
18.0,3,6329.069261
13.0,8,6329.184095
14.0,7,6329.28539
16.0,5,6329.359681
17.0,4,6329.420509
17.0,4,6329.481403
17.0,4,6329.542097
15.0,6,6329.63026
14.0,7,6329.731474
18.0,3,6329.778486
16.0,5,6329.851935
14.0,7,6329.953186
16.0,5,6330.027608
16.0,5,6330.100975
14.0,7,6330.204038
20.0,1,6330.223389
16.0,5,6330.297446
19.0,2,6330.330653
15.0,6,6330.418384
14.0,7,6330.5208
14.0,7,6330.636015
16.0,5,6330.719418
17.0,4,6330.786738
15.0,6,6330.885538
17.0,4,6330.952752
17.0,4,6331.020195
13.0,8,6331.148548
14.0,7,6331.263741
13.0,8,6331.397637
16.0,5,6331.48192
17.0,4,6331.549505
13.0,8,6331.677683
15.0,6,6331.776116
17.0,4,6331.843324
13.0,8,6331.971386
18.0,3,6332.022243
16.0,5,6332.105213
15.0,6,6332.202959
14.0,7,6332.318775
16.0,5,6332.400835
13.0,8,6332.528376
14.0,7,6332.641249
16.0,5,6332.724628
17.0,4,6332.792209
18.0,3,6332.844022
13.0,8,6332.972316
18.0,3,6333.024641
19.0,2,6333.060952
19.0,2,6333.097306
16.0,5,6333.179581
13.0,8,6333.310823
14.0,7,6333.424052
14.0,7,6333.535416
16.0,5,6333.618062
-10.0,5,6333.693524
13.0,8,6333.820215
15.0,6,6333.916497
16.0,5,6333.998763
19.0,2,6334.035028
14.0,7,6334.146466
18.0,3,6334.198312
19.0,2,6334.234371
20.0,1,6334.255237
15.0,6,6334.351955
16.0,5,6334.433195
19.0,2,6334.469335
15.0,6,6334.565449
14.0,7,6334.678193
14.0,7,6334.795055
16.0,5,6334.877715
18.0,3,6334.928957
17.0,4,6334.995824
15.0,6,6335.095491
15.0,6,6335.196187
16.0,5,6335.277663
14.0,7,6335.395885
19.0,2,6335.432113
13.0,8,6335.558725
14.0,7,6335.669606
18.0,3,6335.721212
14.0,7,6335.832729
20.0,1,6335.85343
16.0,5,6335.93486
18.0,3,6335.986712
18.0,3,6336.03723
19.0,2,6336.073357
19.0,2,6336.109378
17.0,4,6336.179783
16.0,5,6336.261421
18.0,3,6336.312483
13.0,8,6336.438722
16.0,5,6336.519569
16.0,5,6336.601865
20.0,1,6336.622669
17.0,4,6336.688905
17.0,4,6336.754077
15.0,6,6336.849254
16.0,5,6336.930434
16.0,5,6337.011698
16.0,5,6337.092349
15.0,6,6337.188671
19.0,2,6337.22469
18.0,3,6337.274989
16.0,5,6337.355502
20.0,1,6337.376357
18.0,3,6337.426889
16.0,5,6337.507113
16.0,5,6337.587888
19.0,2,6337.623264
17.0,4,6337.688773
18.0,3,6337.73923
15.0,6,6337.834244
15.0,6,6337.928025
17.0,4,6337.992893
19.0,2,6338.028197
18.0,3,6338.078639
14.0,7,6338.187321
19.0,2,6338.222503
20.0,1,6338.243121
18.0,3,6338.293609
18.0,3,6338.343904
20.0,1,6338.364347
20.0,1,6338.385127
19.0,2,6338.420447
15.0,6,6338.51394
18.0,3,6338.56378
17.0,4,6338.628346
15.0,6,6338.722658
19.0,2,6338.757834
14.0,7,6338.866465
14.0,7,6338.975724
18.0,3,6339.025859
17.0,4,6339.090896
17.0,4,6339.155729
17.0,4,6339.220437
18.0,3,6339.270415
16.0,5,6339.349761
14.0,7,6339.459003
16.0,5,6339.539795
16.0,5,6339.619066
19.0,2,6339.653476
14.0,7,6339.761536
17.0,4,6339.826739
20.0,1,6339.8471
14.0,7,6339.955539
16.0,5,6340.031797
19.0,2,6340.065717
16.0,5,6340.142126
13.0,8,6340.260177
13.0,8,6340.377831
14.0,7,6340.482186
16.0,5,6340.558607
18.0,3,6340.606663
19.0,2,6340.640586
15.0,6,6340.730869
17.0,4,6340.792853
20.0,1,6340.812597
12.0,9,6340.943942
14.0,7,6341.047744
16.0,5,6341.123903
20.0,1,6341.143697
15.0,6,6341.233993
16.0,5,6341.310338
15.0,6,6341.400203
17.0,4,6341.461962
14.0,7,6341.566263
20.0,1,6341.586099
17.0,4,6341.64843
16.0,5,6341.725316
20.0,1,6341.745088
16.0,5,6341.821211
15.0,6,6341.910221
16.0,5,6341.986174
20.0,1,6342.005951
16.0,5,6342.08184
16.0,5,6342.157565
18.0,3,6342.205051
15.0,6,6342.294108
15.0,6,6342.383832
18.0,3,6342.431738
13.0,8,6342.550635
17.0,4,6342.613269
16.0,5,6342.689677
18.0,3,6342.738128
17.0,4,6342.800364
18.0,3,6342.8485
19.0,2,6342.882559
14.0,7,6342.987363
19.0,2,6343.021484
16.0,5,6343.098228
15.0,6,6343.189111
16.0,5,6343.265985
14.0,7,6343.370763
13.0,8,6343.489313
14.0,7,6343.593771
15.0,6,6343.683947
15.0,6,6343.773895
17.0,4,6343.836257
15.0,6,6343.926858
15.0,6,6344.017424
12.0,9,6344.149205
14.0,7,6344.253999
16.0,5,6344.330364
16.0,5,6344.406593
18.0,3,6344.454591
17.0,4,6344.515915
20.0,1,6344.535692
16.0,5,6344.610519
15.0,6,6344.700347
13.0,8,6344.818818
15.0,6,6344.909099
15.0,6,6344.999089
17.0,4,6345.061277
18.0,3,6345.109184
18.0,3,6345.157401
19.0,2,6345.190437
17.0,4,6345.2527
17.0,4,6345.313913
19.0,2,6345.347992
16.0,5,6345.424178
16.0,5,6345.500844
18.0,3,6345.54981
18.0,3,6345.599825
17.0,4,6345.664203
18.0,3,6345.713136
14.0,7,6345.822768
17.0,4,6345.889037
18.0,3,6345.940254
14.0,7,6346.053659
16.0,5,6346.135512
16.0,5,6346.217666
12.0,9,6346.352613
18.0,3,6346.400542
13.0,8,6346.521309
18.0,3,6346.568951
17.0,4,6346.630469
19.0,2,6346.664101
14.0,7,6346.76757
18.0,3,6346.81685
20.0,1,6346.836454
18.0,3,6346.884383
16.0,5,6346.959604
19.0,2,6346.993099
14.0,7,6347.096149
16.0,5,6347.171056
16.0,5,6347.244992
13.0,8,6347.361162
17.0,4,6347.421338
13.0,8,6347.537228
19.0,2,6347.569566
17.0,4,6347.630397
18.0,3,6347.677656
18.0,3,6347.724886
14.0,7,6347.827478
18.0,3,6347.874614
15.0,6,6347.962711
17.0,4,6348.023667
17.0,4,6348.083759
15.0,6,6348.17763
18.0,3,6348.228777
17.0,4,6348.294858
18.0,3,6348.345389
17.0,4,6348.411219
16.0,5,6348.491754
13.0,8,6348.616963
17.0,4,6348.682673
19.0,2,6348.718288
14.0,7,6348.828606
14.0,7,6348.937132
19.0,2,6348.972675
16.0,5,6349.051671
16.0,5,6349.130444
17.0,4,6349.195422
11.0,10,6349.347859
15.0,6,6349.442555
16.0,5,6349.521114
15.0,6,6349.615124
8.0,13,6349.808995
16.0,5,6349.888077
17.0,4,6349.952605
19.0,2,6349.987968
17.0,4,6350.056229
18.0,3,6350.105719
19.0,2,6350.140642
20.0,1,6350.161145
15.0,6,6350.253921
14.0,7,6350.361611
17.0,4,6350.425733
14.0,7,6350.533616
12.0,9,6350.669474
16.0,5,6350.749002
10.0,11,6350.912225
17.0,4,6350.976182
16.0,5,6351.054403
14.0,7,6351.162232
18.0,3,6351.21191
16.0,5,6351.288523
16.0,5,6351.368003
19.0,2,6351.403218
15.0,6,6351.49646
14.0,7,6351.604038
13.0,8,6351.724942
15.0,6,6351.817267
18.0,3,6351.866299
17.0,4,6351.931863
15.0,6,6352.02729
17.0,4,6352.090817
15.0,6,6352.182861
15.0,6,6352.274948
19.0,2,6352.30951
17.0,4,6352.372863
15.0,6,6352.465347
19.0,2,6352.49992
18.0,3,6352.548887
14.0,7,6352.654366
20.0,1,6352.674387
17.0,4,6352.737861
17.0,4,6352.801477
17.0,4,6352.864911
19.0,2,6352.899314
18.0,3,6352.948364
18.0,3,6352.997491
13.0,8,6353.118853
16.0,5,6353.196426
16.0,5,6353.273796
18.0,3,6353.323146
14.0,7,6353.430352
13.0,8,6353.551349
12.0,9,6353.686863
18.0,3,6353.735222
14.0,7,6353.841606
17.0,4,6353.905348
12.0,9,6354.040421
18.0,3,6354.089248
14.0,7,6354.194784
18.0,3,6354.243892
15.0,6,6354.335725
17.0,4,6354.398203
14.0,7,6354.505426
18.0,3,6354.553507
16.0,5,6354.631061
15.0,6,6354.723263
19.0,2,6354.756717
16.0,5,6354.834149
16.0,5,6354.911058
19.0,2,6354.945218
17.0,4,6355.008577
9.0,12,6355.184677
17.0,4,6355.247397
19.0,2,6355.281683
19.0,2,6355.315881
16.0,5,6355.393413
20.0,1,6355.413411
13.0,8,6355.533591
20.0,1,6355.553369
18.0,3,6355.601792
11.0,10,6355.749859
14.0,7,6355.854591
18.0,3,6355.902755
18.0,3,6355.95139
12.0,9,6356.085264
19.0,2,6356.11968
16.0,5,6356.196408
15.0,6,6356.287798
16.0,5,6356.365129
15.0,6,6356.456154
13.0,8,6356.575532
16.0,5,6356.65268
15.0,6,6356.744772
14.0,7,6356.850977
20.0,1,6356.871167
17.0,4,6356.933753
19.0,2,6356.968593
18.0,3,6357.018101
15.0,6,6357.110156
18.0,3,6357.159885
15.0,6,6357.257736
15.0,6,6357.352056
16.0,5,6357.432518
15.0,6,6357.528801
19.0,2,6357.564807
16.0,5,6357.645526
15.0,6,6357.742134
16.0,5,6357.824173
16.0,5,6357.905879
19.0,2,6357.942105
16.0,5,6358.024064
16.0,5,6358.110717
19.0,2,6358.144905
13.0,8,6358.263759
13.0,8,6358.387225
16.0,5,6358.469433
18.0,3,6358.520069
15.0,6,6358.614692
18.0,3,6358.665436
15.0,6,6358.760892
17.0,4,6358.826534
16.0,5,6358.906989
15.0,6,6359.00241
19.0,2,6359.0377
14.0,7,6359.147564
18.0,3,6359.198035
17.0,4,6359.263416
14.0,7,6359.373272
13.0,8,6359.497587
17.0,4,6359.562892
17.0,4,6359.627484
18.0,3,6359.677294
16.0,5,6359.756888
16.0,5,6359.836412
17.0,4,6359.901181
18.0,3,6359.949819
16.0,5,6360.082631
16.0,5,6360.161687
15.0,6,6360.255376
17.0,4,6360.319676
19.0,2,6360.354966
14.0,7,6360.463811
16.0,5,6360.541839
17.0,4,6360.60589
20.0,1,6360.626361
16.0,5,6360.705127
15.0,6,6360.797884
16.0,5,6360.877095
16.0,5,6360.956033
17.0,4,6361.020153
17.0,4,6361.084402
13.0,8,6361.206033
16.0,5,6361.284776
19.0,2,6361.319545
17.0,4,6361.383434
17.0,4,6361.446529
20.0,1,6361.466845
14.0,7,6361.57267
15.0,6,6361.66542
19.0,2,6361.700161
15.0,6,6361.793065
17.0,4,6361.856174
20.0,1,6361.877175
-10.0,2,6361.9046
17.0,4,6361.968418
13.0,8,6362.0901
14.0,7,6362.197493
15.0,6,6362.291598
13.0,8,6362.413819
16.0,5,6362.492272
16.0,5,6362.571024
19.0,2,6362.606034
20.0,1,6362.626375
14.0,7,6362.733505
16.0,5,6362.811728
19.0,2,6362.846686
14.0,7,6362.953698
16.0,5,6363.031477
17.0,4,6363.095078
17.0,4,6363.158495
12.0,9,6363.293208
15.0,6,6363.386498
17.0,4,6363.449201
16.0,5,6363.527792
20.0,1,6363.548037
15.0,6,6363.639743
19.0,2,6363.674429
19.0,2,6363.708969
14.0,7,6363.816032
18.0,3,6363.865139
14.0,7,6363.971255
17.0,4,6364.034704
15.0,6,6364.126742
16.0,5,6364.204995
14.0,7,6364.31048
17.0,4,6364.374037
17.0,4,6364.437203
16.0,5,6364.515281
13.0,8,6364.636768
18.0,3,6364.685937
16.0,5,6364.76363
18.0,3,6364.812438
19.0,2,6364.846901
18.0,3,6364.895997
19.0,2,6364.930181
14.0,7,6365.036068
13.0,8,6365.154341
19.0,2,6365.188385
18.0,3,6365.236807
11.0,10,6365.383734
17.0,4,6365.445556
16.0,5,6365.522723
17.0,4,6365.585649
15.0,6,6365.676776
15.0,6,6365.768261
16.0,5,6365.844436
13.0,8,6365.963976
16.0,5,6366.040735
14.0,7,6366.145691
18.0,3,6366.194165
19.0,2,6366.228237
15.0,6,6366.317458
13.0,8,6366.43613
19.0,2,6366.470134
16.0,5,6366.546951
18.0,3,6366.595081
17.0,4,6366.657583
20.0,1,6366.677506
14.0,7,6366.782502
20.0,1,6366.802448
16.0,5,6366.878971
16.0,5,6366.95557
15.0,6,6367.046273
20.0,1,6367.066295
14.0,7,6367.171172
16.0,5,6367.248158
17.0,4,6367.310508
19.0,2,6367.344762
13.0,8,6367.467808
15.0,6,6367.557647
19.0,2,6367.59157
19.0,2,6367.625503
19.0,2,6367.659353
18.0,3,6367.70888
17.0,4,6367.771372
15.0,6,6367.861953
14.0,7,6367.966187
19.0,2,6368.000069
17.0,4,6368.062743
14.0,7,6368.166979
13.0,8,6368.285958
19.0,2,6368.319919
16.0,5,6368.39714
19.0,2,6368.431228
19.0,2,6368.46533
14.0,7,6368.571064
15.0,6,6368.662173
17.0,4,6368.725025
20.0,1,6368.744926
17.0,4,6368.807393
16.0,5,6368.883743
14.0,7,6368.988864
15.0,6,6369.079719
14.0,7,6369.183763
17.0,4,6369.2462
14.0,7,6369.350913
16.0,5,6369.427121
17.0,4,6369.489503
15.0,6,6369.578939
17.0,4,6369.640866
17.0,4,6369.703389
17.0,4,6369.765712
17.0,4,6369.827658
17.0,4,6369.889768
14.0,7,6369.994614
15.0,6,6370.083175
16.0,5,6370.159139
15.0,6,6370.249852
14.0,7,6370.354157
16.0,5,6370.430243
16.0,5,6370.506688
14.0,7,6370.610544
17.0,4,6370.672456
16.0,5,6370.747865
14.0,7,6370.851721
14.0,7,6370.955955
17.0,4,6371.017989
18.0,3,6371.065258
19.0,2,6371.098979
15.0,6,6371.188537
15.0,6,6371.278594
15.0,6,6371.368644
16.0,5,6371.444286
16.0,5,6371.520283
16.0,5,6371.595805
15.0,6,6371.685353
17.0,4,6371.74744
18.0,3,6371.795479
12.0,9,6371.92723
17.0,4,6371.989175
16.0,5,6372.064376
18.0,3,6372.112159
14.0,7,6372.216562
19.0,2,6372.250347
16.0,5,6372.325716
-10.0,3,6372.366521
14.0,7,6372.470388
19.0,2,6372.50418
17.0,4,6372.566429
-10.0,1,6372.57957
13.0,8,6372.697612
18.0,3,6372.745498
15.0,6,6372.833715
16.0,5,6372.909964
16.0,5,6372.984207
16.0,5,6373.060191
13.0,8,6373.176518
18.0,3,6373.224244
18.0,3,6373.271664
19.0,2,6373.305179
14.0,7,6373.40844
19.0,2,6373.442049
13.0,8,6373.559081
15.0,6,6373.648026
19.0,2,6373.681545
18.0,3,6373.728628
17.0,4,6373.789853
16.0,5,6373.865033
15.0,6,6373.954124
18.0,3,6374.001682
15.0,6,6374.090734
15.0,6,6374.178574
16.0,5,6374.253655
12.0,9,6374.382159
14.0,7,6374.484364
16.0,5,6374.55846
15.0,6,6374.647254
18.0,3,6374.69443
16.0,5,6374.769415
16.0,5,6374.843954
14.0,7,6374.947107
17.0,4,6375.008269
19.0,2,6375.041823
16.0,5,6375.116491
17.0,4,6375.177679
17.0,4,6375.238854
15.0,6,6375.327884
18.0,3,6375.375284
17.0,4,6375.436373
14.0,7,6375.538885
15.0,6,6375.626896
15.0,6,6375.716071
17.0,4,6375.777124
19.0,2,6375.810648
16.0,5,6375.890385
15.0,6,6375.980928
17.0,4,6376.044543
16.0,5,6376.123468
15.0,6,6376.217143
13.0,8,6376.339906
16.0,5,6376.419953
13.0,8,6376.544706
12.0,9,6376.682461
18.0,3,6376.732763
13.0,8,6376.858382
19.0,2,6376.89443
16.0,5,6376.975734
15.0,6,6377.071206
14.0,7,6377.181725
19.0,2,6377.217584
20.0,1,6377.238088
15.0,6,6377.332765
15.0,6,6377.434175
16.0,5,6377.514393
16.0,5,6377.59435
18.0,3,6377.644941
18.0,3,6377.695209
12.0,9,6377.83283
14.0,7,6377.941049
15.0,6,6378.035269
16.0,5,6378.114877
19.0,2,6378.150307
16.0,5,6378.228904
19.0,2,6378.264048
18.0,3,6378.313879
19.0,2,6378.348813
16.0,5,6378.427956
18.0,3,6378.477789
13.0,8,6378.601454
14.0,7,6378.709579
14.0,7,6378.818042
17.0,4,6378.882342
13.0,8,6379.004989
14.0,7,6379.11372
19.0,2,6379.148452
13.0,8,6379.270069
18.0,3,6379.319785
19.0,2,6379.35442
16.0,5,6379.43207
15.0,6,6379.524139
17.0,4,6379.587786
-10.0,1,6379.601081
13.0,8,6379.723044
17.0,4,6379.786894
20.0,1,6379.807148
18.0,3,6379.856917
15.0,6,6379.949368
17.0,4,6380.013144
14.0,7,6380.118937
20.0,1,6380.139317
15.0,6,6380.231302
15.0,6,6380.323992
11.0,10,6380.479077
17.0,4,6380.543247
19.0,2,6380.577772
18.0,3,6380.627015
17.0,4,6380.690304
18.0,3,6380.739514
19.0,2,6380.774073
12.0,9,6380.907461
13.0,8,6381.026719
15.0,6,6381.118478
16.0,5,6381.196362
18.0,3,6381.245019
19.0,2,6381.278542
15.0,6,6381.369928
12.0,9,6381.5033
17.0,4,6381.565549
19.0,2,6381.599694
15.0,6,6381.691303
15.0,6,6381.782462
14.0,7,6381.888678
16.0,5,6381.96469
15.0,6,6382.055855
17.0,4,6382.118978
14.0,7,6382.224715
15.0,6,6382.315907
17.0,4,6382.378652
17.0,4,6382.441235
13.0,8,6382.560596
15.0,6,6382.651198
14.0,7,6382.75657
17.0,4,6382.819413
20.0,1,6382.839471
17.0,4,6382.901264
18.0,3,6382.950531
15.0,6,6383.040758
16.0,5,6383.117434
13.0,8,6383.236953
20.0,1,6383.257112
15.0,6,6383.34833
14.0,7,6383.453767
16.0,5,6383.529254
18.0,3,6383.577541
17.0,4,6383.640043
18.0,3,6383.688236
20.0,1,6383.708126
18.0,3,6383.756324
14.0,7,6383.860929
16.0,5,6383.937604
17.0,4,6383.999666
19.0,2,6384.033761
17.0,4,6384.097078
19.0,2,6384.131339
17.0,4,6384.193667
19.0,2,6384.227445
13.0,8,6384.345686
15.0,6,6384.436044
17.0,4,6384.498269
20.0,1,6384.518117
19.0,2,6384.551913
18.0,3,6384.599974
14.0,7,6384.703541
16.0,5,6384.779284
17.0,4,6384.84173
17.0,4,6384.904257
17.0,4,6384.966214
16.0,5,6385.041523
16.0,5,6385.117275
17.0,4,6385.178394
14.0,7,6385.282822
14.0,7,6385.386733
14.0,7,6385.490181
18.0,3,6385.538082
18.0,3,6385.585907
17.0,4,6385.647759
14.0,7,6385.750522
16.0,5,6385.825791
15.0,6,6385.914354
14.0,7,6386.017035
19.0,2,6386.050508
17.0,4,6386.112199
15.0,6,6386.202123
13.0,8,6386.31954
14.0,7,6386.421206
17.0,4,6386.481722
19.0,2,6386.51513
18.0,3,6386.562347
20.0,1,6386.581962
16.0,5,6386.655969
14.0,7,6386.758457
17.0,4,6386.819517
14.0,7,6386.920056
14.0,7,6387.022509
15.0,6,6387.111432
17.0,4,6387.172345
17.0,4,6387.233288
16.0,5,6387.307968
15.0,6,6387.396066
14.0,7,6387.496736
13.0,8,6387.613431
17.0,4,6387.674465
18.0,3,6387.721566
16.0,5,6387.796469
16.0,5,6387.87134
20.0,1,6387.890886
15.0,6,6387.978587
16.0,5,6388.054145
15.0,6,6388.143512
17.0,4,6388.205136
19.0,2,6388.238904
15.0,6,6388.328232
18.0,3,6388.3756
20.0,1,6388.395302
17.0,4,6388.456295
16.0,5,6388.530876
14.0,7,6388.632903
14.0,7,6388.734916
18.0,3,6388.780775
15.0,6,6388.869236
17.0,4,6388.930209
17.0,4,6388.99093
16.0,5,6389.065566
15.0,6,6389.157357
16.0,5,6389.231938
17.0,4,6389.292681
18.0,3,6389.339557
15.0,6,6389.427012
17.0,4,6389.48776
20.0,1,6389.507154
18.0,3,6389.554347
14.0,7,6389.656681
15.0,6,6389.745598
18.0,3,6389.792213
17.0,4,6389.852538
18.0,3,6389.89891
20.0,1,6389.9181
19.0,2,6389.950962
20.0,1,6389.970223
15.0,6,6390.056927
15.0,6,6390.144174
14.0,7,6390.244898
16.0,5,6390.317674
16.0,5,6390.392239
17.0,4,6390.452515
17.0,4,6390.513002
18.0,3,6390.559498
12.0,9,6390.686208
20.0,1,6390.705601
20.0,1,6390.725007
17.0,4,6390.785125
16.0,5,6390.859305
19.0,2,6390.893271
15.0,6,6390.980883
14.0,7,6391.08222
17.0,4,6391.142656
17.0,4,6391.20305
16.0,5,6391.276881
15.0,6,6391.364029
16.0,5,6391.438217
16.0,5,6391.512254
14.0,7,6391.613855
17.0,4,6391.674252
13.0,8,6391.788922
16.0,5,6391.863049
16.0,5,6391.937129
16.0,5,6392.011222
19.0,2,6392.044295
17.0,4,6392.104769
18.0,3,6392.151537
19.0,2,6392.184652
19.0,2,6392.2175
15.0,6,6392.305249
15.0,6,6392.392955
15.0,6,6392.480752
19.0,2,6392.513818
14.0,7,6392.614836
18.0,3,6392.661428
16.0,5,6392.735243
13.0,8,6392.849122
14.0,7,6392.949925
17.0,4,6393.010179
19.0,2,6393.043087
13.0,8,6393.157816
19.0,2,6393.191035
16.0,5,6393.265627
13.0,8,6393.380343
16.0,5,6393.454628
18.0,3,6393.501066
18.0,3,6393.547789
14.0,7,6393.647825
19.0,2,6393.68471
14.0,7,6393.786013
16.0,5,6393.860362
14.0,7,6393.962149
18.0,3,6394.009706
17.0,4,6394.071512
19.0,2,6394.109297
18.0,3,6394.157226
16.0,5,6394.233219
15.0,6,6394.323786
14.0,7,6394.429276
19.0,2,6394.463435
18.0,3,6394.511796
19.0,2,6394.545845
19.0,2,6394.579896
13.0,8,6394.703502
16.0,5,6394.780448
13.0,8,6394.899568
18.0,3,6394.947774
16.0,5,6395.02459
15.0,6,6395.114821
16.0,5,6395.192042
18.0,3,6395.240389
-10.0,1,6395.2536
16.0,5,6395.330289
15.0,6,6395.420965
17.0,4,6395.483177
19.0,2,6395.516946
16.0,5,6395.592817
15.0,6,6395.682618
19.0,2,6395.716448
15.0,6,6395.80669
13.0,8,6395.923338
14.0,7,6396.025133
15.0,6,6396.114045
19.0,2,6396.147568
19.0,2,6396.181015
15.0,6,6396.270544
17.0,4,6396.331927
16.0,5,6396.407465
18.0,3,6396.454989
15.0,6,6396.543584
15.0,6,6396.632725
17.0,4,6396.693923
18.0,3,6396.7414
15.0,6,6396.830452
17.0,4,6396.891682
15.0,6,6396.981177
17.0,4,6397.042541
14.0,7,6397.14504
18.0,3,6397.19121
20.0,1,6397.211242
17.0,4,6397.272526
16.0,5,6397.347174
18.0,3,6397.394312
17.0,4,6397.454965
15.0,6,6397.54369
20.0,1,6397.563033
17.0,4,6397.624071
16.0,5,6397.698668
17.0,4,6397.759464
16.0,5,6397.835627
16.0,5,6397.909412
16.0,5,6397.983938
13.0,8,6398.099996
17.0,4,6398.160516
14.0,7,6398.261096
13.0,8,6398.376475
14.0,7,6398.477591
20.0,1,6398.496989
13.0,8,6398.611752
